trafo_id,name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,parallel,df,in_service,tap_changer_type,voltage_level_hv_kv,voltage_level_lv_kv
1242,,,1485,1450,9900.0,400.0,132.0,969.8651403757,10.89,0.0,0.0,0.0,hv,0.0,,,3.84,,1.0,1,1.0,True,Ratio,400.0,132.0
1243,,,1485,1450,9900.0,400.0,132.0,969.8651403757,10.89,0.0,0.0,0.0,hv,0.0,,,3.84,,1.0,1,1.0,True,Ratio,400.0,132.0
1244,,,1479,1697,9900.0,275.0,33.0,1856.8760205972,48.213,0.0,0.0,0.0,hv,0.0,,,2.28,,-1.0,1,1.0,True,Ratio,275.0,33.0
1245,,,1479,1697,9900.0,275.0,33.0,1789.3844547274,30.294,0.0,0.0,0.0,hv,0.0,,,2.23,,-1.0,1,1.0,True,Ratio,275.0,33.0
1246,,,1511,1698,9900.0,275.0,33.0,1774.5315554515,29.997,0.0,0.0,0.0,hv,0.0,,,1.83,,-1.0,1,1.0,True,Ratio,275.0,33.0
1247,,,1512,1698,9900.0,275.0,33.0,1766.810663638,29.997,0.0,0.0,0.0,hv,0.0,,,1.83,,-1.0,1,1.0,True,Ratio,275.0,33.0
1248,,,1513,1699,9900.0,275.0,33.0,2409.465396538,49.005,0.0,0.0,0.0,hv,0.0,,,1.35,,-1.0,1,1.0,True,Ratio,275.0,33.0
1249,,,1513,1699,9900.0,275.0,33.0,2401.2143957233,47.223,0.0,0.0,0.0,hv,0.0,,,1.34,,-1.0,1,1.0,True,Ratio,275.0,33.0
1250,,,1514,1700,9900.0,275.0,275.0,3372.93,0.0,0.0,0.0,0.0,hv,0.0,,,2.14,,1.0,1,1.0,True,Ratio,275.0,275.0
1251,,,1514,1701,9900.0,275.0,275.0,3372.93,0.0,0.0,0.0,0.0,hv,0.0,,,2.14,,1.0,1,1.0,True,Ratio,275.0,275.0
1252,,,1441,1702,9900.0,132.0,33.0,2800.829490346,118.206,0.0,0.0,0.0,hv,0.0,,,4.19,,-1.0,1,1.0,True,Ratio,132.0,33.0
1253,,,1441,1702,9900.0,132.0,33.0,2842.2034210952,155.727,0.0,0.0,0.0,hv,0.0,,,3.9,,-1.0,1,1.0,True,Ratio,132.0,33.0
1254,,,1462,1703,9900.0,275.0,33.0,1828.0016377947,49.104,0.0,0.0,0.0,hv,0.0,,,1.49,,-1.0,1,1.0,True,Ratio,275.0,33.0
1255,,,1463,1703,9900.0,275.0,33.0,1816.3989758448,48.213,0.0,0.0,0.0,hv,0.0,,,1.49,,-1.0,1,1.0,True,Ratio,275.0,33.0
1256,,,1519,1668,9900.0,132.0,33.0,2430.6296652534,95.139,0.0,0.0,0.0,hv,0.0,,,3.59,,-1.0,1,1.0,True,Ratio,132.0,33.0
1257,,,1520,1668,9900.0,132.0,33.0,2485.4711564711,105.831,0.0,0.0,0.0,hv,0.0,,,3.59,,-1.0,1,1.0,True,Ratio,132.0,33.0
1258,,,1521,1705,9900.0,132.0,33.0,2171.5824214027,90.783,0.0,0.0,0.0,hv,0.0,,,1.18,,-1.0,1,1.0,True,Ratio,132.0,33.0
1259,,,1523,1705,9900.0,132.0,33.0,2174.9207705618,90.189,0.0,0.0,0.0,hv,0.0,,,1.18,,-1.0,1,1.0,True,Ratio,132.0,33.0
1260,,,1443,1442,9900.0,275.0,132.0,866.3894316928,15.543,0.0,0.0,0.0,hv,0.0,,,8.31,,-1.0,1,1.0,True,Ratio,275.0,132.0
1261,,,1443,1442,9900.0,275.0,132.0,839.5166435664,12.672,0.0,0.0,0.0,hv,0.0,,,7.98,,-1.0,1,1.0,True,Ratio,275.0,132.0
1262,,,1526,1416,9900.0,132.0,33.0,1317.4138123779,43.362,0.0,0.0,0.0,hv,0.0,,,7.9,,-1.0,1,1.0,True,Ratio,132.0,33.0
1263,,,1516,1706,9900.0,132.0,33.0,2539.7069403522,101.772,0.0,0.0,0.0,hv,0.0,,,5.29,,-1.0,1,1.0,True,Ratio,132.0,33.0
1264,,,1516,1706,9900.0,132.0,33.0,2566.0643325911,100.386,0.0,0.0,0.0,hv,0.0,,,5.31,,-1.0,1,1.0,True,Ratio,132.0,33.0
1265,,,1505,1707,9900.0,132.0,132.0,5445.0,0.0,0.0,0.0,0.0,hv,0.0,,,2.43,,1.0,1,1.0,True,Ratio,132.0,132.0
1266,,,1507,1708,9900.0,132.0,132.0,5445.0,0.0,0.0,0.0,0.0,hv,0.0,,,2.43,,1.0,1,1.0,True,Ratio,132.0,132.0
1267,,,1482,1709,9900.0,275.0,33.0,2005.3178226964,47.718,0.0,0.0,0.0,hv,0.0,,,2.44,,-1.0,1,1.0,True,Ratio,275.0,33.0
1268,,,1482,1709,9900.0,275.0,33.0,2005.3464437189,48.906,0.0,0.0,0.0,hv,0.0,,,2.43,,-1.0,1,1.0,True,Ratio,275.0,33.0
1269,,,1532,1493,9900.0,400.0,275.0,159.1029797741,1.782,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
1270,,,1532,1493,9900.0,400.0,275.0,164.8400242478,1.287,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
1271,,,1493,1711,9900.0,275.0,33.0,2378.1012883931,49.599,0.0,0.0,0.0,hv,0.0,,,3.2,,-1.0,1,1.0,True,Ratio,275.0,33.0
1272,,,1493,1711,9900.0,275.0,33.0,2392.9098294503,47.718,0.0,0.0,0.0,hv,0.0,,,3.2,,-1.0,1,1.0,True,Ratio,275.0,33.0
1273,,,1530,1712,9900.0,275.0,33.0,1832.150204882,48.807,0.0,0.0,0.0,hv,0.0,,,5.47,,-1.0,1,1.0,True,Ratio,275.0,33.0
1274,,,1531,1712,9900.0,275.0,33.0,1832.1634581019,49.302,0.0,0.0,0.0,hv,0.0,,,5.47,,-1.0,1,1.0,True,Ratio,275.0,33.0
1275,,,1533,1713,9900.0,132.0,33.0,2937.8352686257,72.765,0.0,0.0,0.0,hv,0.0,,,3.74,,-1.0,1,1.0,True,Ratio,132.0,33.0
1276,,,1534,1713,9900.0,132.0,33.0,2849.8420187951,72.369,0.0,0.0,0.0,hv,0.0,,,3.72,,-1.0,1,1.0,True,Ratio,132.0,33.0
1277,,,1490,1714,9900.0,132.0,33.0,3304.990842149,182.16,0.0,0.0,0.0,hv,0.0,,,9.88,,-1.0,1,1.0,True,Ratio,132.0,33.0
1278,,,1490,1714,9900.0,132.0,33.0,3407.1070509093,182.16,0.0,0.0,0.0,hv,0.0,,,9.88,,-1.0,1,1.0,True,Ratio,132.0,33.0
1279,,,1510,1715,9900.0,275.0,33.0,1807.3905276658,48.114,0.0,0.0,0.0,hv,0.0,,,3.71,,-1.0,1,1.0,True,Ratio,275.0,33.0
1280,,,1535,1715,9900.0,275.0,33.0,1799.0774884234,48.114,0.0,0.0,0.0,hv,0.0,,,0.67,,-1.0,1,1.0,True,Ratio,275.0,33.0
1281,,,1517,1669,9900.0,132.0,33.0,4589.7443684315,317.493,0.0,0.0,0.0,hv,0.0,,,5.04,,-1.0,1,1.0,True,Ratio,132.0,33.0
1282,,,1536,1716,9900.0,275.0,33.0,1909.1638155182,49.5,0.0,0.0,0.0,hv,0.0,,,2.36,,-1.0,1,1.0,True,Ratio,275.0,33.0
1283,,,1536,1717,9900.0,275.0,275.0,3299.67,0.0,0.0,0.0,0.0,hv,0.0,,,2.43,,1.0,1,1.0,True,Ratio,275.0,275.0
1284,,,1538,1716,9900.0,275.0,33.0,1766.810663638,29.997,0.0,0.0,0.0,hv,0.0,,,2.47,,-1.0,1,1.0,True,Ratio,275.0,33.0
1285,,,1538,1718,9900.0,275.0,275.0,3299.67,0.0,0.0,0.0,0.0,hv,0.0,,,2.42,,1.0,1,1.0,True,Ratio,275.0,275.0
1286,,,1540,1719,9900.0,275.0,33.0,2389.6434799804,47.718,0.0,0.0,0.0,hv,0.0,,,0.62,,-1.0,1,1.0,True,Ratio,275.0,33.0
1287,,,1541,1719,9900.0,275.0,33.0,2389.6434799804,47.718,0.0,0.0,0.0,hv,0.0,,,0.62,,-1.0,1,1.0,True,Ratio,275.0,33.0
1288,,,1542,1720,9900.0,132.0,33.0,2136.8269072183,87.516,0.0,0.0,0.0,hv,0.0,,,0.84,,-1.0,1,1.0,True,Ratio,132.0,33.0
1289,,,1542,1721,9900.0,132.0,132.0,3314.6530618452,29.7,0.0,0.0,0.0,hv,0.0,,,2.49,,1.0,1,1.0,True,Ratio,132.0,132.0
1290,,,1543,1720,9900.0,132.0,33.0,2105.5408558917,86.823,0.0,0.0,0.0,hv,0.0,,,0.84,,-1.0,1,1.0,True,Ratio,132.0,33.0
1291,,,1543,1722,9900.0,132.0,132.0,3314.6530618452,29.7,0.0,0.0,0.0,hv,0.0,,,2.49,,1.0,1,1.0,True,Ratio,132.0,132.0
1292,,,1537,1723,9900.0,275.0,33.0,1980.5373881742,46.134,0.0,0.0,0.0,hv,0.0,,,1.92,,-1.0,1,1.0,True,Ratio,275.0,33.0
1293,,,1539,1723,9900.0,275.0,33.0,1980.6014549245,48.807,0.0,0.0,0.0,hv,0.0,,,1.9,,-1.0,1,1.0,True,Ratio,275.0,33.0
1294,,,1495,1724,9900.0,275.0,33.0,1873.345965129,49.797,0.0,0.0,0.0,hv,0.0,,,2.42,,-1.0,1,1.0,True,Ratio,275.0,33.0
1295,,,1496,1724,9900.0,275.0,33.0,1856.8760205972,48.213,0.0,0.0,0.0,hv,0.0,,,2.42,,-1.0,1,1.0,True,Ratio,275.0,33.0
1296,,,1545,1483,9900.0,400.0,275.0,158.4052283512,1.287,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
1297,,,1444,1464,9900.0,400.0,275.0,168.9034006762,1.782,0.0,0.0,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
1298,,,1464,1725,9900.0,275.0,33.0,2005.2945091642,46.728,0.0,0.0,0.0,hv,0.0,,,1.57,,-1.0,1,1.0,True,Ratio,275.0,33.0
1299,,,1464,1725,9900.0,275.0,33.0,1980.5990177883,48.708,0.0,0.0,0.0,hv,0.0,,,1.58,,-1.0,1,1.0,True,Ratio,275.0,33.0
1300,,,1522,1726,9900.0,132.0,33.0,2051.4934791425,94.842,0.0,0.0,0.0,hv,0.0,,,0.7,,-1.0,1,1.0,True,Ratio,132.0,33.0
1301,,,1524,1726,9900.0,132.0,33.0,2010.2555253631,94.842,0.0,0.0,0.0,hv,0.0,,,0.7,,-1.0,1,1.0,True,Ratio,132.0,33.0
1302,,,1395,1527,9900.0,400.0,132.0,825.1326506556,16.533,0.0,0.0,0.0,hv,0.0,,,0.04,,-1.0,1,1.0,True,Ratio,400.0,132.0
1303,,,1395,1527,9900.0,400.0,132.0,825.1366416843,16.731,0.0,0.0,0.0,hv,0.0,,,0.03,,-1.0,1,1.0,True,Ratio,400.0,132.0
1304,,,1502,1728,9900.0,275.0,33.0,1997.1078678259,51.876,0.0,0.0,0.0,hv,0.0,,,1.64,,-1.0,1,1.0,True,Ratio,275.0,33.0
1305,,,1500,1728,9900.0,275.0,33.0,1963.9348868478,42.867,0.0,0.0,0.0,hv,0.0,,,1.65,,-1.0,1,1.0,True,Ratio,275.0,33.0
1306,,,1528,1453,9900.0,275.0,132.0,880.0061162537,12.87,0.0,0.0,0.0,hv,0.0,,,4.39,,-1.0,1,1.0,True,Ratio,275.0,132.0
1307,,,1528,1729,9900.0,275.0,33.0,1897.9294105419,43.362,0.0,0.0,0.0,hv,0.0,,,1.69,,-1.0,1,1.0,True,Ratio,275.0,33.0
1308,,,1528,1729,9900.0,275.0,33.0,1815.6125236432,48.411,0.0,0.0,0.0,hv,0.0,,,1.7,,-1.0,1,1.0,True,Ratio,275.0,33.0
1309,,,1528,1730,9900.0,275.0,275.0,2960.1,0.0,0.0,0.0,0.0,hv,0.0,,,2.43,,1.0,1,1.0,True,Ratio,275.0,275.0
1310,,,1528,1731,9900.0,275.0,275.0,2960.1,0.0,0.0,0.0,0.0,hv,0.0,,,2.43,,1.0,1,1.0,True,Ratio,275.0,275.0
1311,,,1549,1732,9900.0,132.0,33.0,2640.9176241488,72.072,0.0,0.0,0.0,hv,0.0,,,7.59,,-1.0,1,1.0,True,Ratio,132.0,33.0
1312,,,1549,1732,9900.0,132.0,33.0,2640.9176241488,72.072,0.0,0.0,0.0,hv,0.0,,,7.59,,-1.0,1,1.0,True,Ratio,132.0,33.0
1313,,,1557,1733,9900.0,132.0,33.0,1978.7267401834,90.981,0.0,0.0,0.0,hv,0.0,,,8.78,,-1.0,1,1.0,True,Ratio,132.0,33.0
1314,,,1557,1734,9900.0,132.0,33.0,2179.8994340017,90.981,0.0,0.0,0.0,hv,0.0,,,8.66,,-1.0,1,1.0,True,Ratio,132.0,33.0
1315,,,1558,1733,9900.0,132.0,33.0,1978.7817197753,92.169,0.0,0.0,0.0,hv,0.0,,,8.78,,-1.0,1,1.0,True,Ratio,132.0,33.0
1316,,,1558,1734,9900.0,132.0,33.0,2179.949339907,92.169,0.0,0.0,0.0,hv,0.0,,,8.66,,-1.0,1,1.0,True,Ratio,132.0,33.0
1317,,,1559,1565,9900.0,400.0,132.0,829.2311212087,13.266,0.0,0.0,0.0,hv,0.0,,,5.62,,1.0,1,1.0,True,Ratio,400.0,132.0
1318,,,1559,1565,9900.0,400.0,132.0,829.2311212087,13.266,0.0,0.0,0.0,hv,0.0,,,5.62,,1.0,1,1.0,True,Ratio,400.0,132.0
1319,,,1561,1735,9900.0,132.0,33.0,1965.5509091054,90.486,0.0,0.0,0.0,hv,0.0,,,8.67,,-1.0,1,1.0,True,Ratio,132.0,33.0
1320,,,1563,1735,9900.0,132.0,33.0,1982.0665266827,90.486,0.0,0.0,0.0,hv,0.0,,,8.67,,-1.0,1,1.0,True,Ratio,132.0,33.0
1321,,,1554,1736,9900.0,132.0,33.0,3407.1070509093,182.16,0.0,0.0,0.0,hv,0.0,,,7.73,,-1.0,1,1.0,True,Ratio,132.0,33.0
1322,,,1555,1736,9900.0,132.0,33.0,3321.1678660501,176.022,0.0,0.0,0.0,hv,0.0,,,5.23,,-1.0,1,1.0,True,Ratio,132.0,33.0
1323,,,1552,1737,9900.0,132.0,33.0,2018.6630582532,99.0,0.0,0.0,0.0,hv,0.0,,,7.69,,-1.0,1,1.0,True,Ratio,132.0,33.0
1324,,,1550,1737,9900.0,132.0,33.0,2023.5541321588,97.911,0.0,0.0,0.0,hv,0.0,,,8.15,,-1.0,1,1.0,True,Ratio,132.0,33.0
1325,,,1566,1738,9900.0,132.0,33.0,2030.1413462244,97.119,0.0,0.0,0.0,hv,0.0,,,8.18,,-1.0,1,1.0,True,Ratio,132.0,33.0
1326,,,1567,1738,9900.0,132.0,33.0,2056.544471355,97.119,0.0,0.0,0.0,hv,0.0,,,8.53,,-1.0,1,1.0,True,Ratio,132.0,33.0
1327,,,1398,1571,9900.0,400.0,132.0,925.4194283421,11.088,0.0,0.0,0.0,hv,0.0,,,0.6,,-1.0,1,1.0,True,Ratio,400.0,132.0
1328,,,1398,1571,9900.0,400.0,132.0,937.7935517629,11.088,0.0,0.0,0.0,hv,0.0,,,0.61,,-1.0,1,1.0,True,Ratio,400.0,132.0
1329,,,1569,1739,9900.0,132.0,33.0,1628.7410979066,78.111,0.0,0.0,0.0,hv,0.0,,,0.23,,-1.0,1,1.0,True,Ratio,132.0,33.0
1330,,,1572,1739,9900.0,132.0,33.0,1643.6454092367,79.596,0.0,0.0,0.0,hv,0.0,,,0.23,,-1.0,1,1.0,True,Ratio,132.0,33.0
1331,,,1562,1740,9900.0,132.0,33.0,2163.4950112734,93.654,0.0,0.0,0.0,hv,0.0,,,9.17,,-1.0,1,1.0,True,Ratio,132.0,33.0
1332,,,1564,1740,9900.0,132.0,33.0,2163.4950112734,93.654,0.0,0.0,0.0,hv,0.0,,,9.17,,-1.0,1,1.0,True,Ratio,132.0,33.0
1333,,,1575,1741,9900.0,132.0,33.0,2744.256660615,69.003,0.0,0.0,0.0,hv,0.0,,,1.45,,-1.0,1,1.0,True,Ratio,132.0,33.0
1334,,,1570,1741,9900.0,132.0,33.0,2744.256660615,69.003,0.0,0.0,0.0,hv,0.0,,,1.68,,-1.0,1,1.0,True,Ratio,132.0,33.0
1335,,,1465,1492,9900.0,275.0,132.0,839.5541006046,14.949,0.0,0.0,0.0,hv,0.0,,,13.24,,-1.0,1,1.0,True,Ratio,275.0,132.0
1336,,,1465,1492,9900.0,275.0,132.0,843.7028193369,14.454,0.0,0.0,0.0,hv,0.0,,,13.27,,-1.0,1,1.0,True,Ratio,275.0,132.0
1337,,,1579,1742,9900.0,132.0,33.0,2044.0196297223,74.349,0.0,0.0,0.0,hv,0.0,,,8.0,,-1.0,1,1.0,True,Ratio,132.0,33.0
1338,,,1580,1742,9900.0,132.0,33.0,2017.6895416867,76.626,0.0,0.0,0.0,hv,0.0,,,8.4,,-1.0,1,1.0,True,Ratio,132.0,33.0
1339,,,1576,1677,9900.0,132.0,33.0,2423.9362899821,93.456,0.0,0.0,0.0,hv,0.0,,,0.66,,1.0,1,1.0,True,Ratio,132.0,33.0
1340,,,1576,1678,9900.0,132.0,33.0,2097.5613686546,94.446,0.0,0.0,0.0,hv,0.0,,,0.86,,-1.0,1,1.0,True,Ratio,132.0,33.0
1341,,,1576,1743,9900.0,132.0,132.0,5544.5656854257,79.2,0.0,0.0,0.0,hv,0.0,,,2.43,,1.0,1,1.0,True,Ratio,132.0,132.0
1342,,,1573,1677,9900.0,132.0,33.0,2423.9362899821,93.456,0.0,0.0,0.0,hv,0.0,,,0.5,,1.0,1,1.0,True,Ratio,132.0,33.0
1343,,,1573,1678,9900.0,132.0,33.0,2124.0299757567,95.832,0.0,0.0,0.0,hv,0.0,,,1.0,,-1.0,1,1.0,True,Ratio,132.0,33.0
1344,,,1573,1744,9900.0,132.0,132.0,5544.5656854257,79.2,0.0,0.0,0.0,hv,0.0,,,2.44,,1.0,1,1.0,True,Ratio,132.0,132.0
1345,,,1581,1745,9900.0,132.0,33.0,2640.9176241488,72.072,0.0,0.0,0.0,hv,0.0,,,1.93,,-1.0,1,1.0,True,Ratio,132.0,33.0
1346,,,1582,1745,9900.0,132.0,33.0,2640.9176241488,72.072,0.0,0.0,0.0,hv,0.0,,,1.93,,-1.0,1,1.0,True,Ratio,132.0,33.0
1347,,,1497,1456,9900.0,275.0,33.0,1856.9830598121,52.173,0.0,0.0,0.0,hv,0.0,,,10.0,,1.0,1,1.0,True,Ratio,275.0,33.0
1348,,,1497,1457,9900.0,275.0,33.0,1863.625849073,30.393,0.0,0.0,0.0,hv,0.0,,,10.0,,1.0,1,1.0,True,Ratio,275.0,33.0
1349,,,1497,1584,9900.0,275.0,33.0,2491.8833736834,47.322,0.0,0.0,0.0,hv,0.0,,,7.05,,-1.0,1,1.0,True,Ratio,275.0,33.0
1350,,,1497,1584,9900.0,275.0,33.0,2500.1978790056,47.322,0.0,0.0,0.0,hv,0.0,,,7.06,,-1.0,1,1.0,True,Ratio,275.0,33.0
1351,,,1587,1746,9900.0,275.0,33.0,1815.3365990882,36.63,0.0,0.0,0.0,hv,0.0,,,2.45,,-1.0,1,1.0,True,Ratio,275.0,33.0
1352,,,1588,1746,9900.0,275.0,33.0,1821.9682535379,36.63,0.0,0.0,0.0,hv,0.0,,,2.45,,-1.0,1,1.0,True,Ratio,275.0,33.0
1353,,,1590,1747,9900.0,275.0,33.0,1808.1901743691,48.411,0.0,0.0,0.0,hv,0.0,,,2.65,,-1.0,1,1.0,True,Ratio,275.0,33.0
1354,,,1591,1747,9900.0,275.0,33.0,1815.6178138502,48.609,0.0,0.0,0.0,hv,0.0,,,2.65,,-1.0,1,1.0,True,Ratio,275.0,33.0
1355,,,1592,1748,9900.0,132.0,33.0,2678.3608221479,73.359,0.0,0.0,0.0,hv,0.0,,,11.21,,-1.0,1,1.0,True,Ratio,132.0,33.0
1356,,,1595,1748,9900.0,132.0,33.0,2697.0648511614,73.359,0.0,0.0,0.0,hv,0.0,,,11.1,,-1.0,1,1.0,True,Ratio,132.0,33.0
1357,,,1597,1749,9900.0,132.0,33.0,2047.401967774,77.517,0.0,0.0,0.0,hv,0.0,,,9.78,,-1.0,1,1.0,True,Ratio,132.0,33.0
1358,,,1597,1749,9900.0,132.0,33.0,2055.6786242932,76.626,0.0,0.0,0.0,hv,0.0,,,9.79,,-1.0,1,1.0,True,Ratio,132.0,33.0
1359,,,1589,1594,9900.0,275.0,132.0,885.7886457005,15.444,0.0,0.0,0.0,hv,0.0,,,7.52,,-1.0,1,1.0,True,Ratio,275.0,132.0
1360,,,1589,1594,9900.0,275.0,132.0,885.7886457005,15.444,0.0,0.0,0.0,hv,0.0,,,7.52,,-1.0,1,1.0,True,Ratio,275.0,132.0
1361,,,1598,1750,9900.0,132.0,33.0,2904.8934369388,73.359,0.0,0.0,0.0,hv,0.0,,,10.61,,-1.0,1,1.0,True,Ratio,132.0,33.0
1362,,,1599,1750,9900.0,132.0,33.0,2684.9913398374,73.359,0.0,0.0,0.0,hv,0.0,,,10.21,,-1.0,1,1.0,True,Ratio,132.0,33.0
1363,,,1600,1751,9900.0,132.0,33.0,1972.2920061494,92.961,0.0,0.0,0.0,hv,0.0,,,8.33,,-1.0,1,1.0,True,Ratio,132.0,33.0
1364,,,1602,1751,9900.0,132.0,33.0,1972.3060271074,93.258,0.0,0.0,0.0,hv,0.0,,,8.22,,-1.0,1,1.0,True,Ratio,132.0,33.0
1365,,,1604,1674,9900.0,132.0,33.0,2937.9465397942,73.26,0.0,0.0,0.0,hv,0.0,,,5.05,,-1.0,1,1.0,True,Ratio,132.0,33.0
1366,,,1604,1674,9900.0,132.0,33.0,2915.8468504227,72.072,0.0,0.0,0.0,hv,0.0,,,5.05,,-1.0,1,1.0,True,Ratio,132.0,33.0
1367,,,1593,1752,9900.0,132.0,33.0,2706.4699198436,52.173,0.0,0.0,0.0,hv,0.0,,,9.09,,-1.0,1,1.0,True,Ratio,132.0,33.0
1368,,,1596,1752,9900.0,132.0,33.0,2706.4623150559,51.777,0.0,0.0,0.0,hv,0.0,,,9.08,,-1.0,1,1.0,True,Ratio,132.0,33.0
1369,,,1607,1753,9900.0,132.0,33.0,2448.5682788781,73.062,0.0,0.0,0.0,hv,0.0,,,5.52,,-1.0,1,1.0,True,Ratio,132.0,33.0
1370,,,1610,1753,9900.0,132.0,33.0,2448.5682788781,73.062,0.0,0.0,0.0,hv,0.0,,,5.52,,-1.0,1,1.0,True,Ratio,132.0,33.0
1371,,,1613,1754,9900.0,132.0,33.0,2755.2496541845,69.3,0.0,0.0,0.0,hv,0.0,,,4.73,,-1.0,1,1.0,True,Ratio,132.0,33.0
1372,,,1613,1754,9900.0,132.0,33.0,2750.7688464228,68.211,0.0,0.0,0.0,hv,0.0,,,4.74,,-1.0,1,1.0,True,Ratio,132.0,33.0
1373,,,1615,1755,9900.0,275.0,33.0,2425.9635201794,47.421,0.0,0.0,0.0,hv,0.0,,,3.12,,-1.0,1,1.0,True,Ratio,275.0,33.0
1374,,,1615,1755,9900.0,275.0,33.0,2417.6433072792,47.124,0.0,0.0,0.0,hv,0.0,,,3.12,,-1.0,1,1.0,True,Ratio,275.0,33.0
1375,,,1608,1756,9900.0,132.0,33.0,2354.7205462411,61.281,0.0,0.0,0.0,hv,0.0,,,6.19,,-1.0,1,1.0,True,Ratio,132.0,33.0
1376,,,1611,1756,9900.0,132.0,33.0,2354.7282943076,61.578,0.0,0.0,0.0,hv,0.0,,,6.19,,-1.0,1,1.0,True,Ratio,132.0,33.0
1377,,,1622,1757,9900.0,132.0,33.0,2041.7017510501,96.921,0.0,0.0,0.0,hv,0.0,,,6.79,,-1.0,1,1.0,True,Ratio,132.0,33.0
1378,,,1623,1757,9900.0,132.0,33.0,2056.3747436778,93.456,0.0,0.0,0.0,hv,0.0,,,6.57,,-1.0,1,1.0,True,Ratio,132.0,33.0
1379,,,1625,1758,9900.0,132.0,11.0,1983.6924349515,120.978,0.0,0.0,0.0,hv,0.0,,,3.83,,-1.0,1,1.0,True,Ratio,132.0,11.0
1380,,,1626,1759,9900.0,132.0,11.0,1983.6924349515,120.978,0.0,0.0,0.0,hv,0.0,,,3.83,,-1.0,1,1.0,True,Ratio,132.0,11.0
1381,,,1627,1609,9900.0,275.0,132.0,825.102432241,14.949,0.0,0.0,0.0,hv,0.0,,,0.31,,1.0,1,1.0,True,Ratio,275.0,132.0
1382,,,1627,1609,9900.0,275.0,132.0,866.3894316928,15.543,0.0,0.0,0.0,hv,0.0,,,0.32,,1.0,1,1.0,True,Ratio,275.0,132.0
1383,,,1614,1760,9900.0,132.0,33.0,1972.2966748438,93.06,0.0,0.0,0.0,hv,0.0,,,5.45,,-1.0,1,1.0,True,Ratio,132.0,33.0
1384,,,1614,1760,9900.0,132.0,33.0,1972.2966748438,93.06,0.0,0.0,0.0,hv,0.0,,,5.45,,-1.0,1,1.0,True,Ratio,132.0,33.0
1385,,,1629,1761,9900.0,132.0,33.0,2727.5028881261,59.4,0.0,0.0,0.0,hv,0.0,,,11.18,,-1.0,1,1.0,True,Ratio,132.0,33.0
1386,,,1631,1761,9900.0,132.0,33.0,2686.6285364929,49.797,0.0,0.0,0.0,hv,0.0,,,11.82,,-1.0,1,1.0,True,Ratio,132.0,33.0
1387,,,1616,1612,9900.0,275.0,132.0,852.8012509665,13.959,0.0,0.0,0.0,hv,0.0,,,0.06,,-1.0,1,1.0,True,Ratio,275.0,132.0
1388,,,1616,1606,9900.0,275.0,132.0,865.1519314664,12.474,0.0,0.0,0.0,hv,0.0,,,0.09,,1.0,1,1.0,True,Ratio,275.0,132.0
1389,,,1636,1762,9900.0,275.0,33.0,1873.345965129,49.797,0.0,0.0,0.0,hv,0.0,,,2.17,,-1.0,1,1.0,True,Ratio,275.0,33.0
1390,,,1637,1762,9900.0,275.0,33.0,1910.3102310999,43.758,0.0,0.0,0.0,hv,0.0,,,2.2,,-1.0,1,1.0,True,Ratio,275.0,33.0
1391,,,1648,1763,9900.0,132.0,33.0,2069.5731682656,94.446,0.0,0.0,0.0,hv,0.0,,,7.65,,-1.0,1,1.0,True,Ratio,132.0,33.0
1392,,,1648,1763,9900.0,132.0,33.0,3166.1147884497,96.822,0.0,0.0,0.0,hv,0.0,,,7.67,,-1.0,1,1.0,True,Ratio,132.0,33.0
1393,,,1650,1764,9900.0,132.0,33.0,2510.0767474452,71.577,0.0,0.0,0.0,hv,0.0,,,10.95,,-1.0,1,1.0,True,Ratio,132.0,33.0
1394,,,1639,1764,9900.0,132.0,33.0,2466.1389411242,71.577,0.0,0.0,0.0,hv,0.0,,,11.06,,-1.0,1,1.0,True,Ratio,132.0,33.0
1395,,,1651,1765,9900.0,132.0,33.0,2366.0655216526,88.308,0.0,0.0,0.0,hv,0.0,,,9.7,,-1.0,1,1.0,True,Ratio,132.0,33.0
1396,,,1651,1766,9900.0,132.0,11.0,9686.8627409427,431.442,0.0,0.0,0.0,hv,0.0,,,10.38,,-1.0,1,1.0,True,Ratio,132.0,11.0
1397,,,1652,1765,9900.0,132.0,33.0,2362.8008010334,88.308,0.0,0.0,0.0,hv,0.0,,,9.7,,-1.0,1,1.0,True,Ratio,132.0,33.0
1398,,,1652,1766,9900.0,132.0,11.0,9642.357154211,431.442,0.0,0.0,0.0,hv,0.0,,,10.38,,-1.0,1,1.0,True,Ratio,132.0,11.0
1399,,,1640,1767,9900.0,132.0,33.0,2112.2061378464,90.09,0.0,0.0,0.0,hv,0.0,,,10.31,,-1.0,1,1.0,True,Ratio,132.0,33.0
