bus_id,name,vn_kv,type,zone,in_service,max_vm_pu,min_vm_pu,geo,voltage_level_kv
1830,1830,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.2295726543, 11.7895291887], ""type"": ""Point""}",132.0
1831,1831,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.2073841779, 12.8596009748], ""type"": ""Point""}",132.0
1832,1832,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.1730084306, -4.2262716273], ""type"": ""Point""}",33.0
1833,1833,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.7253759378, -5.319578762], ""type"": ""Point""}",33.0
1834,1834,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [24.5813307955, 13.6125547424], ""type"": ""Point""}",33.0
1835,1835,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [25.4910398289, 14.2354538403], ""type"": ""Point""}",33.0
1836,1836,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.1453527878, -3.1077885784], ""type"": ""Point""}",33.0
1837,1837,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.7119725445, -4.3249763319], ""type"": ""Point""}",33.0
1838,1838,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.2203116339, 5.5895993185], ""type"": ""Point""}",132.0
1839,1839,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.8101778407, 5.0971297366], ""type"": ""Point""}",132.0
1840,1840,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.1387523757, 5.0353486033], ""type"": ""Point""}",132.0
1841,1841,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.6802400011, 4.5781873546], ""type"": ""Point""}",132.0
1842,1842,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.9921063709, 11.8484262412], ""type"": ""Point""}",33.0
1843,1843,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.0024293171, 12.9129346627], ""type"": ""Point""}",33.0
1844,1844,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.404133943, 8.3337162354], ""type"": ""Point""}",33.0
1845,1845,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6908540025, 7.691433498], ""type"": ""Point""}",33.0
1846,1846,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.7113629988, 8.2925248617], ""type"": ""Point""}",132.0
1847,1847,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.6886829577, 8.0348056334], ""type"": ""Point""}",132.0
1848,1848,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.8762799587, 7.5836047368], ""type"": ""Point""}",132.0
1849,1849,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.6295687765, 7.7614667327], ""type"": ""Point""}",132.0
1850,1850,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.2808296138, 3.451280344], ""type"": ""Point""}",132.0
1851,1851,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.2405591483, 2.3312407388], ""type"": ""Point""}",132.0
1852,1852,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.79622887, 12.2806142941], ""type"": ""Point""}",275.0
1853,1853,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.7090781302, 13.2972413129], ""type"": ""Point""}",275.0
1854,1854,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.6325835012, 13.5677240091], ""type"": ""Point""}",275.0
1855,1855,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.2408037651, 10.8515995591], ""type"": ""Point""}",33.0
1856,1856,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.4877629206, 11.3724616545], ""type"": ""Point""}",33.0
1857,1857,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.1281533586, 0.0640721787], ""type"": ""Point""}",33.0
1858,1858,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.8247781705, -0.98296888], ""type"": ""Point""}",33.0
1859,1859,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.6648210394, 5.1592264284], ""type"": ""Point""}",132.0
1860,1860,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.8484827508, 4.5441616513], ""type"": ""Point""}",132.0
1861,1861,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.5713119913, 14.4222764103], ""type"": ""Point""}",33.0
1862,1862,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.3324994665, 15.7473203772], ""type"": ""Point""}",33.0
1863,1863,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.6743636597, 14.0922737985], ""type"": ""Point""}",33.0
1864,1864,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.3723561079, 15.8162170634], ""type"": ""Point""}",33.0
1865,1865,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [23.2889022471, 7.9550482548], ""type"": ""Point""}",132.0
1866,1866,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [24.2492297281, 8.945626156], ""type"": ""Point""}",132.0
1867,1867,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.647556645, -2.8811441851], ""type"": ""Point""}",33.0
1868,1868,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.2452150259, -4.0710809107], ""type"": ""Point""}",33.0
1869,1869,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.4849681816, 5.0879589502], ""type"": ""Point""}",132.0
1870,1870,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.5898628659, 4.2481444234], ""type"": ""Point""}",132.0
1871,1871,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.0728180903, 14.8177377346], ""type"": ""Point""}",33.0
1872,1872,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.9064548486, 16.1667001625], ""type"": ""Point""}",33.0
1873,1873,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.5085322958, 1.9027301552], ""type"": ""Point""}",33.0
1874,1874,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [23.3350146984, 1.1665356121], ""type"": ""Point""}",33.0
1875,1875,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.931499539, 0.6404037111], ""type"": ""Point""}",33.0
1876,1876,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [23.727727267, 1.9782363795], ""type"": ""Point""}",33.0
1877,1877,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.0443548475, 8.4700981245], ""type"": ""Point""}",132.0
1878,1878,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.2265061368, 8.4261226294], ""type"": ""Point""}",132.0
1879,1879,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.6728647274, -3.2871864439], ""type"": ""Point""}",33.0
1880,1880,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.1691416712, -4.5229980578], ""type"": ""Point""}",33.0
1881,1881,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.5082238104, 3.2658965096], ""type"": ""Point""}",132.0
1882,1882,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.4274015531, 2.3782044686], ""type"": ""Point""}",132.0
1883,1883,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.0672211588, 2.0749629321], ""type"": ""Point""}",132.0
1884,1884,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.1706181968, -1.9633518939], ""type"": ""Point""}",132.0
1885,1885,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.9016295036, -3.0978369019], ""type"": ""Point""}",132.0
1886,1886,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.8182967522, 10.6918368748], ""type"": ""Point""}",132.0
1887,1887,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6266357106, 11.8992064077], ""type"": ""Point""}",132.0
1888,1888,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.7251847732, 7.9166700935], ""type"": ""Point""}",132.0
1889,1889,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6638856558, 7.0452001915], ""type"": ""Point""}",132.0
1890,1890,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.7384484497, 10.5380271713], ""type"": ""Point""}",33.0
1891,1891,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.9062060888, 11.1059861261], ""type"": ""Point""}",33.0
1892,1892,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.8300146109, 3.4086528194], ""type"": ""Point""}",33.0
1893,1893,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.8170023894, 2.7476008462], ""type"": ""Point""}",33.0
1894,1894,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [23.4097704243, 9.7465841016], ""type"": ""Point""}",132.0
1895,1895,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [24.1706283294, 8.3682053662], ""type"": ""Point""}",132.0
1896,1896,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.9505783366, 7.7543382573], ""type"": ""Point""}",33.0
1897,1897,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [24.1510629759, 7.2303488715], ""type"": ""Point""}",33.0
1898,1898,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.3754914875, 11.4954579368], ""type"": ""Point""}",132.0
1899,1899,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.3292704689, 12.6090738772], ""type"": ""Point""}",132.0
1900,1900,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.8393055714, 14.7076911455], ""type"": ""Point""}",33.0
1901,1901,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.5302498058, 15.9873055532], ""type"": ""Point""}",33.0
1902,1902,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.1306057046, 14.9684487615], ""type"": ""Point""}",275.0
1903,1903,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.1419173088, 16.7151453685], ""type"": ""Point""}",275.0
1904,1904,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.5370782576, 15.8128317115], ""type"": ""Point""}",275.0
1905,1905,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.2329514546, 17.170348272], ""type"": ""Point""}",275.0
1906,1906,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.4789742984, 17.7923780951], ""type"": ""Point""}",275.0
1907,1907,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.0898357244, 19.1685024843], ""type"": ""Point""}",275.0
1908,1908,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.8855624845, 18.0169515593], ""type"": ""Point""}",275.0
1909,1909,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.398444482, 19.4728466217], ""type"": ""Point""}",275.0
1910,1910,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.6514731475, 18.4612567918], ""type"": ""Point""}",275.0
1911,1911,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.1622762912, 19.8944231062], ""type"": ""Point""}",275.0
1912,1912,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.060471163, 3.0706732727], ""type"": ""Point""}",132.0
1913,1913,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.9074289213, 2.0968303693], ""type"": ""Point""}",132.0
1914,1914,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.3250450265, 3.1779001604], ""type"": ""Point""}",132.0
1915,1915,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.3116700508, 2.0505713601], ""type"": ""Point""}",132.0
1916,1916,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.8048223013, 10.1350676414], ""type"": ""Point""}",132.0
1917,1917,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6709938772, 10.0140232411], ""type"": ""Point""}",132.0
1918,1918,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.9305169954, 2.4600697841], ""type"": ""Point""}",132.0
1919,1919,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.5531936088, 1.2186898037], ""type"": ""Point""}",132.0
1920,1920,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.8564386734, 2.3025049365], ""type"": ""Point""}",132.0
1921,1921,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.4314101591, 1.1000505942], ""type"": ""Point""}",132.0
1922,1922,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.9824592036, 1.0804223394], ""type"": ""Point""}",132.0
1923,1923,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.1828197215, -0.16312347], ""type"": ""Point""}",132.0
1924,1924,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.2034069953, 1.2185782928], ""type"": ""Point""}",132.0
1925,1925,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.5294078237, -0.0013678763], ""type"": ""Point""}",132.0
1926,1926,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.1142165637, -1.4762860539], ""type"": ""Point""}",33.0
1927,1927,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.7944213235, -2.5765853509], ""type"": ""Point""}",33.0
1928,1928,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.6404900352, 16.4712233642], ""type"": ""Point""}",33.0
1929,1929,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.4822323476, 17.8642324273], ""type"": ""Point""}",33.0
1930,1930,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.9988748656, 13.5138929818], ""type"": ""Point""}",33.0
1931,1931,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.8552878626, 14.6727395071], ""type"": ""Point""}",33.0
1932,1932,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [11.5584944815, -3.7368972547], ""type"": ""Point""}",33.0
1933,1933,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [11.5173958344, -5.0357752428], ""type"": ""Point""}",33.0
1934,1934,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.1431281973, -4.8692513756], ""type"": ""Point""}",33.0
1935,1935,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.3826311342, 14.3767790636], ""type"": ""Point""}",33.0
1936,1936,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.1127427044, 16.104330684], ""type"": ""Point""}",33.0
1937,1937,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.5470987944, -4.4872876663], ""type"": ""Point""}",33.0
1938,1938,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.1079156447, -5.5963273739], ""type"": ""Point""}",33.0
1939,1939,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [25.0187392825, 12.4762543963], ""type"": ""Point""}",33.0
1940,1940,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [26.0151252917, 12.9277782506], ""type"": ""Point""}",33.0
1941,1941,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.3176988583, 9.1140256211], ""type"": ""Point""}",33.0
1942,1942,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6290321919, 9.169425836], ""type"": ""Point""}",33.0
1943,1943,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6022549007, 8.5281430208], ""type"": ""Point""}",33.0
1944,1944,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.5206469416, 5.5473217993], ""type"": ""Point""}",132.0
1945,1945,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.6382467632, 6.7691639973], ""type"": ""Point""}",132.0
1946,1946,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.1847854496, 7.995804125], ""type"": ""Point""}",132.0
1947,1947,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.7139557587, 8.7464922226], ""type"": ""Point""}",132.0
1948,1948,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.6445225401, 9.2501421579], ""type"": ""Point""}",132.0
1949,1949,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.8850779083, 9.6520638993], ""type"": ""Point""}",132.0
1950,1950,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.7763548278, 10.0114722297], ""type"": ""Point""}",132.0
1951,1951,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.8620238831, 8.6210766685], ""type"": ""Point""}",33.0
1952,1952,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.5015005353, 10.9113805184], ""type"": ""Point""}",132.0
1953,1953,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.8989449313, 10.4299140093], ""type"": ""Point""}",132.0
1954,1954,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.6992284233, 9.810354904], ""type"": ""Point""}",132.0
1955,1955,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.3789753164, 9.442569746], ""type"": ""Point""}",132.0
1956,1956,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.1443740346, 10.8438309384], ""type"": ""Point""}",275.0
1957,1957,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.3841480364, 9.856764016], ""type"": ""Point""}",275.0
1958,1958,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.2541122934, 12.2525780368], ""type"": ""Point""}",275.0
1959,1959,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.5521632595, 9.8195140922], ""type"": ""Point""}",132.0
1960,1960,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.3878121911, 8.9649115794], ""type"": ""Point""}",132.0
1961,1961,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.0153901011, 10.2942088925], ""type"": ""Point""}",132.0
1962,1962,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.5118548015, 10.3711017302], ""type"": ""Point""}",132.0
1963,1963,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.897244616, 10.7132653489], ""type"": ""Point""}",132.0
1964,1964,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.239359734, 7.5617161253], ""type"": ""Point""}",132.0
1965,1965,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.7818741621, 9.5720430127], ""type"": ""Point""}",132.0
1966,1966,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.3054310007, 8.4623378962], ""type"": ""Point""}",132.0
1967,1967,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.0963577025, 8.8807157555], ""type"": ""Point""}",132.0
1968,1968,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.3565900933, 10.5322934693], ""type"": ""Point""}",275.0
1969,1969,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.1335073659, 10.6312648336], ""type"": ""Point""}",275.0
1970,1970,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.1140171474, 11.3858890823], ""type"": ""Point""}",275.0
1971,1971,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.9652161037, 9.2534634476], ""type"": ""Point""}",33.0
1972,1972,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.7038065805, 12.0536509771], ""type"": ""Point""}",275.0
1973,1973,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.837202246, 11.343779368], ""type"": ""Point""}",275.0
1974,1974,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.3978711301, 11.9022675519], ""type"": ""Point""}",275.0
1975,1975,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.4185098631, 11.8474795336], ""type"": ""Point""}",275.0
1976,1976,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.6520173028, 11.6654924722], ""type"": ""Point""}",275.0
1977,1977,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.7846843497, 13.3888251379], ""type"": ""Point""}",275.0
1978,1978,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [18.089180389, 11.3427116057], ""type"": ""Point""}",132.0
1979,1979,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.0358898064, 12.0069183856], ""type"": ""Point""}",132.0
1980,1980,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.9974409477, 9.7770635867], ""type"": ""Point""}",132.0
1981,1981,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.1077409398, 5.2330010207], ""type"": ""Point""}",132.0
1982,1982,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.1223333296, 5.6426226489], ""type"": ""Point""}",132.0
1983,1983,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.5072305705, 4.3713147436], ""type"": ""Point""}",33.0
1984,1984,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.9048383313, 12.5975878188], ""type"": ""Point""}",132.0
1985,1985,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.9586416975, 11.4217769885], ""type"": ""Point""}",132.0
1986,1986,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.2393004582, 13.0539287195], ""type"": ""Point""}",132.0
1987,1987,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.8512733249, 13.9748590535], ""type"": ""Point""}",132.0
1988,1988,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.0148921984, 12.2023767623], ""type"": ""Point""}",132.0
1989,1989,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.1525002384, 13.6520357035], ""type"": ""Point""}",33.0
1990,1990,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [20.5639909023, 3.3892599104], ""type"": ""Point""}",132.0
1991,1991,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.4018482699, 4.1027957528], ""type"": ""Point""}",132.0
1992,1992,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.4038130197, 2.3315953366], ""type"": ""Point""}",132.0
1993,1993,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.42612476, 12.011293106], ""type"": ""Point""}",132.0
1994,1994,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.6302655828, 11.0937618277], ""type"": ""Point""}",132.0
1995,1995,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [22.8195865907, 11.6102944777], ""type"": ""Point""}",132.0
1996,1996,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.7942981707, 7.1802369833], ""type"": ""Point""}",132.0
1997,1997,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.6528728655, 6.0593861731], ""type"": ""Point""}",132.0
1998,1998,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.0376197614, -2.6121484689], ""type"": ""Point""}",132.0
1999,1999,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.3157333274, -1.5302046092], ""type"": ""Point""}",132.0
2000,2000,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.0603055592, -1.8865365498], ""type"": ""Point""}",132.0
2001,2001,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.4261460235, -0.6709072018], ""type"": ""Point""}",132.0
2002,2002,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.6355142277, -3.1974334525], ""type"": ""Point""}",33.0
2003,2003,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.0140302005, 9.660109015], ""type"": ""Point""}",132.0
2004,2004,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.2040192157, 9.2765951703], ""type"": ""Point""}",132.0
2005,2005,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.0488874275, 9.5575785565], ""type"": ""Point""}",132.0
2006,2006,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.0402171558, 9.926380252], ""type"": ""Point""}",132.0
2007,2007,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.1896649251, 9.5472528105], ""type"": ""Point""}",132.0
2008,2008,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.9699707336, 9.9054174128], ""type"": ""Point""}",132.0
2009,2009,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.0962251954, 0.6855440537], ""type"": ""Point""}",33.0
2010,2010,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [23.1720086432, 9.3985878752], ""type"": ""Point""}",132.0
2011,2011,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [21.9342437952, 9.5365069979], ""type"": ""Point""}",132.0
2012,2012,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [19.4079584785, 4.3884637225], ""type"": ""Point""}",132.0
2013,2013,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.2498201989, 8.1181311079], ""type"": ""Point""}",132.0
2014,2014,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.9782851442, 8.6149637938], ""type"": ""Point""}",132.0
2015,2015,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.0702095175, 8.3078392691], ""type"": ""Point""}",132.0
2016,2016,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.1507164369, 8.5422464593], ""type"": ""Point""}",132.0
2017,2017,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.184488906, 7.8413877285], ""type"": ""Point""}",132.0
2018,2018,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.268902497, 8.3970696103], ""type"": ""Point""}",132.0
2019,2019,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [17.5982918559, 8.2027193432], ""type"": ""Point""}",132.0
2020,2020,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.2019561037, 8.7089055342], ""type"": ""Point""}",132.0
2021,2021,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.4058181221, 0.5891959714], ""type"": ""Point""}",132.0
2022,2022,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [13.4875754167, 3.0797422751], ""type"": ""Point""}",132.0
2023,2023,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.7335795447, 1.3691461924], ""type"": ""Point""}",132.0
2024,2024,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.2308936701, 2.7769691271], ""type"": ""Point""}",132.0
2025,2025,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.2939913836, -0.4384902503], ""type"": ""Point""}",33.0
2026,2026,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.672380026, 0.4995592608], ""type"": ""Point""}",33.0
2027,2027,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.3995686071, -0.1242398656], ""type"": ""Point""}",132.0
2028,2028,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.0575183013, 19.769378117], ""type"": ""Point""}",132.0
2029,2029,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.3163545551, 18.6156664757], ""type"": ""Point""}",132.0
2030,2030,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [16.2656670782, 18.2311667115], ""type"": ""Point""}",132.0
2031,2031,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.4488670401, 17.0285537425], ""type"": ""Point""}",132.0
2032,2032,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.3610566227, 17.3321697124], ""type"": ""Point""}",132.0
2033,2033,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [14.5058398799, 15.699841647], ""type"": ""Point""}",132.0
2034,2034,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.4875115701, 6.4444335049], ""type"": ""Point""}",132.0
2035,2035,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.2865811619, 6.0308020466], ""type"": ""Point""}",132.0
2036,2036,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.1528237661, 7.6478109204], ""type"": ""Point""}",132.0
2037,2037,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [15.0158879889, 7.2681060998], ""type"": ""Point""}",132.0
