line_id,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,geo,vn_from_kv,vn_to_kv,voltage_level_kv
655,,,655,1054,1.0,10.1111472,22.52052,562.6689907289,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
656,,,655,1055,1.0,9.6075936,21.4036416,544.7658864785,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
657,,,930,1056,1.0,1.080288,2.4079968,57.1803227591,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
658,,,930,1057,1.0,1.080288,2.4079968,57.1803227591,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
659,,,930,1058,1.0,0.5262048,2.238984,86.5925654563,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
660,,,930,1059,1.0,0.5262048,2.238984,86.5925654563,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
661,,,1057,1061,1.0,4.042368,9.165024,208.2606004646,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
662,,,1062,251,1.0,1.5002064,3.3244992,76.7275896449,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
663,,,1062,254,1.0,8.328672,18.547848,500.3734953268,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
664,,,1063,251,1.0,1.5002064,3.3244992,76.7275896449,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
665,,,1063,254,1.0,8.328672,18.547848,500.3734953268,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
666,,,1058,1064,1.0,2.7860976,11.8518048,458.3560057594,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
667,,,1059,1065,1.0,2.7860976,11.8518048,458.3560057594,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
668,,,1044,1061,1.0,4.6208448,10.4648544,238.0382126363,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
669,,,1066,1067,1.0,2.8314,4.926636,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
670,,,251,1064,1.0,1.1290752,4.8055392,185.7903777829,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
671,,,251,1065,1.0,1.1290752,4.8055392,185.7903777829,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
672,,,1048,1069,1.0,0.520542,1.342737,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
673,,,1054,1050,1.0,2.8540512,6.3562752,158.9357214072,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
674,,,1055,1049,1.0,4.9292496,10.985832,286.9977222192,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
675,,,1049,1072,1.0,0.1585584,0.3537072,8.4034979135,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
676,,,1049,1073,1.0,0.1951488,0.4338576,30.1429816462,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
677,,,1074,949,1.0,1.5977808,3.61548,82.3908164996,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
678,,,1075,949,1.0,1.5977808,3.61548,82.3908164996,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
679,,,1076,1077,1.0,0.0209088,0.0993168,2.7402710587,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
680,,,1078,1077,1.0,0.0278784,0.1080288,33.6139916539,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
681,,,1079,1076,1.0,0.6290064,2.1658032,504.940613758,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
682,,,1080,1078,1.0,0.627264,2.1536064,560.4767738819,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
683,,,1081,1082,1.0,0.0,0.000484,0.0,0.0,259.8076211353,1.0,1,ol,True,,22.0,22.0,22.0
684,,,1081,1083,1.0,0.0,0.000484,0.0,0.0,259.8076211353,1.0,1,ol,True,,22.0,22.0,22.0
685,,,1081,1084,1.0,0.0,0.000484,0.0,0.0,259.8076211353,1.0,1,ol,True,,22.0,22.0,22.0
686,,,820,825,1.0,8.1335232,18.0530064,1082.7724376787,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
687,,,820,1085,1.0,2.1745152,5.3160624,162.4067314149,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
688,,,820,1086,1.0,1.4357376,4.207896,176.8388256577,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
689,,,820,1087,1.0,0.1376496,0.2178,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
690,,,1088,825,1.0,8.2537488,18.3178512,1088.9837187452,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
691,,,821,1089,1.0,0.5192352,1.6308864,74.9007422724,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
692,,,821,1090,1.0,1.4357376,4.207896,176.8388256577,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
693,,,821,1091,1.0,0.1376496,0.2178,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
694,,,837,1092,1.0,0.6952176,3.0248064,72.7085254254,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
695,,,837,1092,1.0,0.6952176,3.031776,72.7085254254,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
696,,,837,1093,1.0,5.5530288,12.2996016,935.163169981,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
697,,,837,1094,1.0,12.3849792,27.5177232,1296.8789497353,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
698,,,1095,847,1.0,0.2735568,1.8678528,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
699,,,1097,847,1.0,0.2735568,1.8678528,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
700,,,1097,1098,1.0,4.329864,9.644184,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
701,,,819,1099,1.0,0.0209088,0.052272,135.1867055647,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
702,,,819,1100,1.0,0.0209088,0.0505296,131.3503260825,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
703,,,1101,1092,1.0,1.8016416,4.0092624,94.2653244208,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
704,,,1103,1092,1.0,1.8016416,4.0092624,94.2653244208,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
705,,,1104,852,1.0,1.3521024,4.0981248,1750.3024675889,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
706,,,1106,852,1.0,1.3521024,4.0981248,1750.3024675889,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
707,,,1107,834,1.0,3.9604752,8.8113168,335.4091775904,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
708,,,1109,834,1.0,3.9622176,8.8130592,333.3996454806,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
709,,,1110,835,1.0,0.6377184,3.057912,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
710,,,1111,1112,1.0,0.4750218,0.8229573,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
711,,,843,1115,1.0,5.5251504,12.2560416,281.1518106272,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
712,,,843,1116,1.0,2.78784,6.1576416,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
713,,,843,834,1.0,3.3872256,7.5480768,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
714,,,843,834,1.0,3.4691184,7.727544,183.5981609359,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
715,,,843,1098,1.0,5.1365952,11.3935536,261.239174267,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
716,,,1113,1114,1.0,0.0,0.001089,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
717,,,1113,1117,1.0,1.1605473,2.2953942,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
718,,,1118,1120,1.0,1.986336,5.131368,112.3511134085,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
719,,,1118,824,1.0,5.436288,14.0733648,306.9103585794,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
720,,,1124,1125,1.0,0.5541921,1.1482416,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
721,,,1126,823,1.0,0.5087808,1.733688,68.1414069941,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
722,,,1126,1128,1.0,0.4356,2.3539824,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
723,,,1130,1129,1.0,0.0540144,0.1672704,7.6727589645,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
724,,,1130,823,1.0,0.4565088,1.5664176,60.4686480296,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
725,,,1130,1131,1.0,1.7424,3.8803248,92.2557923111,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
726,,,1135,1136,1.0,1.3904352,3.0979872,73.6219491116,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
727,,,825,1137,1.0,3.2966208,7.2274752,577.1010849716,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
728,,,825,1138,1.0,5.906736,13.1481504,310.9294227989,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
729,,,825,1136,1.0,1.2144528,2.7059472,64.3050275119,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
730,,,825,1139,1.0,0.7335504,2.6327664,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
731,,,1140,1141,1.0,3.0910176,6.8842224,163.6855245757,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
732,,,825,1142,1.0,3.084048,6.8685408,163.3201551012,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
733,,,1140,825,1.0,0.0,0.017424,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
734,,,1140,1144,1.0,3.284424,7.1978544,622.5895845468,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
735,,,1145,1132,1.0,2.43936,6.0774912,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
736,,,1148,1150,1.0,0.139392,0.8555184,1713.4001506645,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
737,,,1151,836,1.0,2.35224,8.2101888,309.4679449009,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
738,,,1151,1153,1.0,0.104544,0.4024944,1082.7724376787,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
739,,,1154,836,1.0,2.35224,8.2101888,309.4679449009,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
740,,,1154,1155,1.0,0.104544,0.4024944,1082.7724376787,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
741,,,1156,1157,1.0,0.139392,0.8659728,1748.8409896909,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
742,,,1158,824,1.0,0.7161264,1.5890688,81.2947080761,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
743,,,1160,824,1.0,0.1115136,1.0036224,38.7291642969,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
744,,,1160,1162,1.0,4.9989456,13.1150448,276.2193227215,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
745,,,1159,1163,1.0,0.8431038,2.1588336,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
746,,,1161,1164,1.0,1.020393,1.8681795,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
747,,,1120,1166,1.0,3.0126096,7.9331472,168.2526430069,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
748,,,824,1093,1.0,8.894952,24.5539008,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
749,,,824,1167,1.0,2.1013344,4.66092,106.870571291,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
750,,,824,1168,1.0,0.3990096,0.8851392,20.2780058347,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
751,,,824,1094,1.0,2.7582192,8.9629056,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
752,,,824,1169,1.0,1.3381632,5.540832,231.8269315698,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
753,,,835,1150,1.0,0.5122656,3.9953232,757.0455511626,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
754,,,835,1170,1.0,0.8590032,3.7026,1339.8098629889,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
755,,,835,1171,1.0,0.8938512,3.8646432,1806.5693666618,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
756,,,835,1157,1.0,0.514008,4.0040352,781.7079906913,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
757,,,835,249,1.0,0.5174928,4.1138064,491.9699974133,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
758,,,835,249,1.0,0.487872,3.8750976,482.8357605508,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
759,,,836,1121,1.0,0.4774176,1.5002064,68.8721459431,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
760,,,836,1123,1.0,0.4774176,1.5002064,68.8721459431,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
761,,,836,247,1.0,0.5192352,4.1225184,630.810397723,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
762,,,836,247,1.0,0.487872,3.8750976,482.8357605508,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
763,,,836,1172,1.0,1.237104,6.0705216,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
764,,,823,1174,1.0,1.8695952,4.164336,99.0151275893,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
765,,,1173,1175,1.0,1.1818917,2.2503096,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
766,,,1128,1131,1.0,0.2770416,0.8293824,1863.5670046837,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
767,,,1128,1131,1.0,0.2770416,0.8293824,1863.5670046837,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
768,,,1138,1089,1.0,1.5298272,3.406392,80.9293386016,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
769,,,1089,1179,1.0,1.6535376,3.685176,87.5059891426,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
770,,,1180,1181,1.0,2.2177485,4.1178357,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
771,,,1182,1131,1.0,1.3102848,2.9202624,69.4202001549,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
772,,,1182,1087,1.0,4.2113808,9.3810816,222.8753794446,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
773,,,1131,1091,1.0,5.5129536,12.2821776,291.9302101249,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
774,,,1187,1188,1.0,6.1053696,15.690312,354.4083902643,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
775,,,1189,1095,1.0,1.0558944,2.35224,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
776,,,1189,1115,1.0,4.5058464,10.036224,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
777,,,1191,852,1.0,4.077216,8.990784,363.5426271268,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
778,,,1191,1192,1.0,3.5335872,7.7833008,183.4154761986,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
779,,,1192,852,1.0,2.3731488,5.2237152,252.2876221418,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
780,,,1162,1166,1.0,0.069696,0.1864368,3.8363794822,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
781,,,1166,1169,1.0,1.3538448,5.0094,213.1930883703,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
782,,,1168,1195,1.0,1.7092944,3.78972,86.9579349308,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
783,,,1168,1196,1.0,6.6106656,14.7250224,350.0239565703,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
784,,,1197,1185,1.0,0.7980192,4.0563072,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
785,,,847,1187,1.0,0.7980192,4.0580496,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
786,,,1185,1198,1.0,8.154432,21.0203136,469.3170899944,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
787,,,1188,1198,1.0,2.13444,5.4345456,122.3987739573,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
788,,,1197,1110,1.0,0.5871888,3.075336,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
789,,,1197,1172,1.0,0.0923472,0.6342336,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
790,,,1136,1200,1.0,0.1359072,0.30492,7.30738949,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
791,,,1139,1134,1.0,1.2493008,3.1729104,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
792,,,1139,1202,1.0,0.1271952,0.2857536,6.7593352782,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
793,,,1207,1206,1.0,0.0,0.001089,0.0,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
794,,,1091,1210,1.0,0.156816,0.4930992,22.652907419,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
795,,,1087,1211,1.0,0.156816,0.4930992,22.652907419,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
796,,,1212,1098,1.0,0.7614288,2.6606448,100.2939207501,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
797,,,1214,819,1.0,5.6262096,13.033152,647.4347088128,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
798,,,1214,819,1.0,5.6174976,13.0192128,644.3290682795,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
799,,,1145,825,1.0,0.0,0.017424,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
800,,,782,1216,1.0,0.679536,0.113256,391.8587614005,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
801,,,783,1217,1.0,0.0679536,0.113256,391.8587614005,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
802,,,1216,1218,1.0,3.258288,7.2274752,172.4543919637,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
803,,,1217,1218,1.0,3.258288,7.2274752,172.4543919637,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
804,,,1219,1218,1.0,4.739328,10.698336,242.970700542,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
805,,,1220,1221,1.0,4.652208,10.4544,237.4901584245,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
806,,,1222,1218,1.0,1.4322528,3.1781376,74.9007422724,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
807,,,1222,1218,1.0,1.4322528,3.1781376,74.9007422724,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
808,,,959,1222,1.0,2.7651888,9.443808,341.6204586568,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
809,,,960,1222,1.0,2.70072,9.478656,341.6204586568,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
810,,,1223,1217,1.0,0.888624,2.195424,73.0738948999,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
811,,,1224,1216,1.0,0.888624,2.195424,73.0738948999,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
812,,,880,1221,1.0,5.331744,12.092256,277.6808006195,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
813,,,1225,1226,1.0,0.940896,2.09088,49.3248790574,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
814,,,879,1225,1.0,7.509744,16.631208,942.6532442082,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
815,,,879,1227,1.0,8.45064,18.722088,991.9781232656,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
816,,,1228,880,1.0,2.848824,6.4521072,595.5522434339,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
817,,,1229,879,1.0,2.848824,6.4521072,595.5522434339,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
818,,,959,1230,1.0,1.2475584,4.6312992,463.2884936651,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
819,,,782,1231,1.0,1.0663488,3.6660096,402.454476161,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
820,,,960,259,1.0,1.3956624,4.8769776,620.2146829626,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
821,,,783,259,1.0,1.3886928,4.913568,185.4250083084,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
822,,,1232,259,1.0,0.0627264,0.1010592,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
823,,,1233,259,1.0,3.8141136,8.3443536,188.1652793671,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
824,,,1230,1234,1.0,0.592416,0.940896,3653.694744993,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
825,,,1231,1235,1.0,0.592416,0.940896,3653.694744993,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
826,,,259,1235,1.0,2.8104912,6.2587008,148.7053761212,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
827,,,1236,259,1.0,1.4043744,3.1293504,74.3526880606,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
828,,,1237,1238,1.0,3.3436656,7.5742128,171.9063377519,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
829,,,1239,1238,1.0,0.6063552,1.3433904,29.2295579599,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
830,,,1240,1241,1.0,0.6743088,1.5820992,40.0079574577,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
831,,,1242,1238,1.0,0.0679536,0.2369664,8.9515521252,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
832,,,798,1242,1.0,1.2963456,4.5267552,170.6275445912,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
833,,,798,1241,1.0,1.2963456,4.5267552,170.6275445912,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
834,,,1236,1230,1.0,0.1411344,0.4721904,527.9588906515,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
835,,,1236,1243,1.0,1.4043744,3.1293504,74.3526880606,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
836,,,1244,259,1.0,0.034848,0.069696,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
837,,,1245,259,1.0,0.034848,0.069696,0.0,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
838,,,1232,1246,1.0,0.7300656,0.7962768,2920.9462638847,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
839,,,1247,1245,1.0,0.4390848,0.6865056,1688.0069721868,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
840,,,1248,1244,1.0,0.4390848,0.6865056,1688.0069721868,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
841,,,1249,798,1.0,1.1708928,4.0876704,154.1859182387,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
842,,,1249,799,1.0,1.1708928,4.0876704,154.1859182387,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
843,,,1250,1249,1.0,0.2247696,0.4983264,11.8745079212,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
844,,,1251,1249,1.0,0.2247696,0.4983264,11.8745079212,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
845,,,1252,1222,1.0,1.2092256,2.6606448,61.7474411904,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
846,,,1253,1222,1.0,1.2092256,2.6606448,61.7474411904,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
847,,,783,1254,1.0,0.5854464,1.9131552,68.5067764686,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
848,,,782,1255,1.0,0.5854464,1.9131552,68.5067764686,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
849,,,1256,1257,1.0,0.1998315,1.1097999,5553.6160123894,0.0,173.2050807569,1.0,1,ol,True,,33.0,33.0,33.0
850,,,1237,1279,1.0,1.968912,3.83328,77.6410133311,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
851,,,1233,1280,1.0,1.968912,3.83328,77.6410133311,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
852,,,1290,1291,1.0,0.6464304,1.4235408,112.1684286713,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
853,,,1292,712,1.0,1.5577056,3.7130544,99.7458665383,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
854,,,1290,712,1.0,0.9722592,3.0788208,432.9628272817,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
855,,,1290,712,1.0,0.9722592,3.0788208,432.9628272817,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
856,,,1290,1293,1.0,0.1637856,0.7701408,1452.3436611347,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
857,,,1290,1294,1.0,0.1637856,0.7701408,1452.3436611347,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
858,,,711,1295,1.0,4.687056,10.419552,1647.8163299918,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
859,,,711,1296,1.0,0.5157504,1.6483104,85.8618265073,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
860,,,711,1297,1.0,0.5157504,1.6483104,85.8618265073,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
861,,,1298,1296,1.0,3.868128,8.5865472,204.9722751941,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
862,,,1298,1297,1.0,3.868128,8.5865472,204.9722751941,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
863,,,1299,712,1.0,1.7441424,5.3857584,613.6380324216,0.0,43.3012701892,1.0,1,ol,True,,132.0,132.0,132.0
